Mes,Tipo Atención,Motivo,Sexo,Edad,Comuna del solicitante
junio,Presencial,Consulta,M,53,HUECHURABA
junio,Presencial,Consulta,M,49,LO ESPEJO
junio,BUZON,Acceso,F,No informa edad,VINA DEL MAR
junio,Presencial,Consulta,F,24,LO ESPEJO
junio,Presencial,Consulta,F,37,MELIPILLA
junio,Presencial,Consulta,F,22,QUINTA NORMAL
junio,Presencial,Consulta,M,57,CALDERA
junio,Presencial,Consulta,M,20,INDEPENDENCIA
junio,Presencial,Consulta,F,29,EL BOSQUE
junio,Presencial,Consulta,M,61,CANETE
junio,Presencial,Consulta,M,30,QUILICURA
junio,Telefónico,Consulta,F,48,MELIPILLA
junio,Presencial,Consulta,F,45,LO ESPEJO
junio,Presencial,Consulta,F,21,QUILICURA
junio,Presencial,Consulta,M,39,LO ESPEJO
junio,Presencial,Consulta,M,43,PENALOLEN
junio,Virtual,Reclamo,M,51,LA SERENA
junio,Presencial,Consulta,F,21,LAS CONDES
junio,Presencial,Consulta,M,35,PENALOLEN
junio,Presencial,Consulta,M,48,LO BARNECHEA
junio,Presencial,Consulta,M,25,VITACURA
junio,Telefónico,Consulta,F,56,TALAGANTE
junio,Presencial,Consulta,M,50,HUECHURABA
junio,Telefónico,Consulta,F,28,TALAGANTE
junio,Presencial,Consulta,M,27,LA FLORIDA
junio,Presencial,Consulta,F,31,PEDRO A. CERDA
junio,Presencial,Consulta,M,90,PROVIDENCIA
junio,Presencial,Consulta,F,61,TOME
junio,Presencial,Consulta,F,62,TALCAHUANO
junio,Presencial,Consulta,F,46,SAN PEDRO DE LA PAZ
junio,Presencial,Consulta,F,32,LOTA
junio,BUZON,Acceso,M,22,SAN VICENTE
junio,Presencial,Consulta,F,39,FLORIDA
junio,Presencial,Consulta,F,5,QUINTA NORMAL
junio,Presencial,Consulta,F,29,SAN BERNARDO
junio,Presencial,Consulta,F,39,MELIPILLA
junio,Presencial,Consulta,M,58,COYHAIQUE
junio,Presencial,Consulta,F,52,COYHAIQUE
junio,Presencial,Consulta,F,20,CONCEPCION
junio,Presencial,Consulta,F,31,PLACILLA
junio,Presencial,Consulta,M,45,CONCEPCION
junio,Presencial,Consulta,M,48,PANQUEHUE
junio,Presencial,Consulta,F,42,SAN RAMON
junio,Virtual,Consulta,M,40,ARICA
junio,Presencial,Consulta,F,43,LO ESPEJO
junio,Presencial,Consulta,F,53,PUENTE ALTO
junio,Presencial,Consulta,F,43,RECOLETA
junio,Presencial,Consulta,F,56,PAINE
junio,Presencial,Consulta,M,72,COELEMU
junio,Presencial,Consulta,F,34,PUDAHUEL
junio,Presencial,Consulta,F,49,LA GRANJA
junio,Presencial,Consulta,M,38,PROVIDENCIA
junio,Presencial,Consulta,M,43,ESTACION CENTRAL
junio,Presencial,Consulta,M,77,RECOLETA
junio,Presencial,Consulta,F,80,PEDRO A. CERDA
junio,Presencial,Consulta,M,77,MACUL
junio,Presencial,Consulta,M,26,PUERTO VARAS
junio,Presencial,Consulta,F,33,PUENTE ALTO
junio,Presencial,Consulta,M,70,MAIPU
junio,Presencial,Consulta,M,77,NUNOA
junio,Presencial,Consulta,F,62,SANTIAGO
junio,Presencial,Consulta,M,55,LA CISTERNA
junio,Presencial,Consulta,M,49,MAIPU
junio,Presencial,Consulta,M,49,LA GRANJA
junio,Presencial,Consulta,M,52,LA CISTERNA
junio,Presencial,Consulta,M,71,EL BOSQUE
junio,Telefónico,Consulta,F,21,MELIPILLA
junio,Presencial,Consulta,M,66,RECOLETA
junio,Presencial,Consulta,F,78,LA FLORIDA
junio,Presencial,Consulta,F,69,MELIPILLA
junio,Presencial,Consulta,M,31,BUIN
junio,Presencial,Consulta,M,36,SAN RAMON
junio,Presencial,Consulta,M,57,MAIPU
junio,Presencial,Consulta,M,43,PROVIDENCIA
junio,Presencial,Consulta,F,75,CONCHALI
junio,Presencial,Consulta,F,70,LO ESPEJO
junio,Presencial,Consulta,F,43,PENALOLEN
junio,Presencial,Consulta,F,55,NUNOA
junio,Presencial,Consulta,M,29,PAINE
junio,Presencial,Consulta,F,40,TEMUCO
junio,Presencial,Consulta,F,64,LO PRADO
junio,Presencial,Consulta,F,70,LO PRADO
junio,Presencial,Consulta,M,57,NUNOA
junio,Presencial,Consulta,M,35,MAIPU
junio,Presencial,Consulta,M,53,CERRILLOS
junio,Presencial,Consulta,M,57,OSORNO
junio,Presencial,Consulta,M,50,BULNES
junio,Presencial,Consulta,M,45,PIRQUE
junio,Presencial,Consulta,M,57,MAIPU
junio,Presencial,Consulta,F,24,QUILICURA
junio,Presencial,Consulta,F,31,PAINE
junio,Presencial,Consulta,F,22,SANTIAGO
junio,Presencial,Consulta,F,12,PUENTE ALTO
junio,Presencial,Consulta,F,44,HUECHURABA
junio,Presencial,Consulta,M,29,MAIPU
junio,Presencial,Consulta,F,54,BUIN
junio,Presencial,Consulta,F,4,LA FLORIDA
junio,Presencial,Consulta,M,56,SAN BERNARDO
junio,Presencial,Consulta,M,51,LAS CONDES
junio,Presencial,Consulta,M,42,PUDAHUEL
junio,Presencial,Consulta,M,37,LAMPA
junio,Presencial,Consulta,F,41,LA REINA
junio,Presencial,Consulta,M,50,LA PINTANA
junio,Presencial,Consulta,M,66,CERRO NAVIA
junio,Presencial,Consulta,M,15,sin indicar
junio,Presencial,Consulta,M,46,CONCEPCION
junio,Presencial,Consulta,M,40,QUIRIHUE
junio,Presencial,Consulta,M,25,CONCEPCION
junio,Presencial,Consulta,M,49,LA PINTANA
junio,Presencial,Consulta,F,23,CONCHALI
junio,Presencial,Consulta,F,42,COPIAPO
junio,Presencial,Consulta,M,17,CONCEPCION
junio,Presencial,Consulta,M,66,ESTACION CENTRAL
junio,Presencial,Consulta,M,29,LA FLORIDA
junio,Presencial,Consulta,F,26,LAS CONDES
junio,Presencial,Consulta,M,33,PUERTO MONTT
junio,Presencial,Consulta,F,55,NUNOA
junio,Presencial,Consulta,M,52,CORONEL
junio,Presencial,Consulta,F,44,HUECHURABA
junio,Presencial,Consulta,M,23,QUINTA NORMAL
junio,Presencial,Consulta,M,41,SAN PEDRO DE LA PAZ
junio,Presencial,Consulta,M,18,MAIPU
junio,Presencial,Consulta,M,37,MAIPU
junio,Presencial,Consulta,M,39,SAN RAMON
junio,Presencial,Consulta,M,46,SAN BERNARDO
junio,Presencial,Consulta,M,31,BUIN
junio,Presencial,Consulta,F,32,PROVIDENCIA
junio,Presencial,Consulta,F,41,QUINTA NORMAL
junio,Presencial,Consulta,M,35,SAN BERNARDO
junio,Presencial,Consulta,M,44,PENALOLEN
junio,Presencial,Consulta,F,36,PUNTA ARENAS
junio,Presencial,Consulta,M,37,COPIAPO
junio,Presencial,Consulta,F,36,NUNOA
junio,Presencial,Consulta,M,48,SAN BERNARDO
junio,Presencial,Consulta,F,20,TALCAHUANO
junio,Presencial,Consulta,M,74,PUDAHUEL
junio,Presencial,Consulta,M,38,CABO DE HORNOS
junio,Presencial,Consulta,M,43,SAN MIGUEL
junio,Presencial,Consulta,M,47,PUENTE ALTO
junio,Presencial,Consulta,M,39,PALENA
junio,Presencial,Consulta,F,26,VALLENAR
junio,Presencial,Consulta,M,20,CHILLAN
junio,Presencial,Consulta,F,24,QUINTA NORMAL
junio,Presencial,Consulta,F,35,MAIPU
junio,Presencial,Consulta,F,27,MAIPU
junio,Presencial,Consulta,F,28,PENALOLEN
junio,Presencial,Consulta,M,20,CERRO NAVIA
junio,Presencial,Consulta,M,18,PENALOLEN
junio,Presencial,Consulta,M,45,PROVIDENCIA
junio,Presencial,Consulta,M,8,CONCHALI
junio,Presencial,Consulta,F,47,SAN MIGUEL
junio,Presencial,Consulta,F,34,TALCAHUANO
junio,Presencial,Consulta,F,58,SAN CARLOS
junio,Presencial,Consulta,F,54,LO ESPEJO
junio,Presencial,Consulta,F,49,LA PINTANA
junio,Presencial,Consulta,M,21,MAIPU
junio,Presencial,Consulta,M,64,COLINA
junio,Presencial,Consulta,F,7,MAIPU
junio,Presencial,Consulta,F,11,MAIPU
junio,Presencial,Consulta,F,27,MAIPU
junio,Presencial,Consulta,F,23,QUINTA NORMAL
junio,Presencial,Consulta,F,32,ARAUCO
junio,Presencial,Consulta,M,19,LO PRADO
junio,Presencial,Consulta,F,44,SAN MIGUEL
junio,Presencial,Consulta,F,34,RECOLETA
junio,Presencial,Consulta,M,57,MAIPU
junio,Presencial,Consulta,F,16,QUILICURA
junio,Presencial,Consulta,F,62,SANTIAGO
junio,Presencial,Consulta,F,36,LA FLORIDA
junio,Presencial,Consulta,M,46,MACUL
junio,Presencial,Consulta,M,19,BULNES
junio,Presencial,Consulta,F,7,LA FLORIDA
junio,Presencial,Consulta,M,47,CONCHALI
junio,Presencial,Consulta,M,52,SAN BERNARDO
junio,Presencial,Consulta,M,22,SAN JOAQUIN
junio,Presencial,Consulta,M,36,NUNOA
junio,Presencial,Consulta,M,46,NUNOA
junio,Presencial,Consulta,F,40,TEMUCO
junio,Presencial,Consulta,F,16,MAIPU
junio,Presencial,Consulta,F,57,ESTACION CENTRAL
junio,Presencial,Consulta,M,22,EL BOSQUE
junio,Presencial,Consulta,M,52,PUENTE ALTO
junio,Presencial,Consulta,M,64,MAIPU
junio,Presencial,Consulta,F,35,PUERTO VARAS
junio,Presencial,Consulta,M,31,LA REINA
junio,Presencial,Consulta,M,42,MAIPU
junio,Presencial,Consulta,F,56,SANTIAGO
junio,Presencial,Consulta,M,51,OSORNO
junio,Presencial,Consulta,M,15,CALDERA
junio,Presencial,Consulta,M,63,PUERTO MONTT
junio,Presencial,Consulta,M,20,PUENTE ALTO
junio,Presencial,Consulta,M,35,PUERTO MONTT
junio,Presencial,Consulta,M,65,LA FLORIDA
junio,Presencial,Consulta,F,40,RENCA
junio,Presencial,Consulta,M,67,SAN MIGUEL
junio,Presencial,Consulta,M,30,CHILLAN
junio,Presencial,Consulta,F,52,PUNTA ARENAS
junio,Presencial,Consulta,M,7,RENCA
junio,Presencial,Consulta,F,28,COPIAPO
junio,Presencial,Consulta,F,37,SANTIAGO
junio,Presencial,Consulta,F,13,MACHALI
junio,Presencial,Consulta,M,19,LO ESPEJO
junio,Presencial,Consulta,F,51,MAIPU
junio,Presencial,Consulta,F,38,LOTA
junio,Presencial,Consulta,M,42,PUENTE ALTO
junio,Presencial,Consulta,M,26,ISLA DE PASCUA
junio,Presencial,Consulta,F,62,PEDRO A. CERDA
junio,Presencial,Consulta,M,27,LOS ANGELES
junio,Presencial,Consulta,M,18,PUENTE ALTO
junio,Presencial,Consulta,F,39,MAULLIN
junio,Presencial,Consulta,F,21,ANCUD
junio,Presencial,Consulta,M,69,RECOLETA
junio,Presencial,Consulta,M,53,SAN IGNACIO
junio,Presencial,Consulta,M,30,LA FLORIDA
junio,Presencial,Consulta,F,21,PUENTE ALTO
junio,Presencial,Consulta,F,12,OSORNO
junio,Presencial,Consulta,F,64,LO PRADO
junio,Presencial,Consulta,M,28,MAIPU
junio,Presencial,Consulta,M,32,LOS ANGELES
junio,Presencial,Consulta,M,38,QUIRIHUE
junio,Presencial,Consulta,M,48,BUIN
junio,Presencial,Consulta,M,35,CONCHALI
junio,Presencial,Consulta,M,22,ISLA DE MAIPO
junio,Presencial,Consulta,M,46,HUALAIHUE
junio,Presencial,Consulta,F,47,MACUL
junio,Presencial,Consulta,M,13,CHILLAN
junio,Presencial,Consulta,M,45,CONCHALI
junio,Presencial,Consulta,F,32,MELIPILLA
junio,Presencial,Consulta,F,65,SANTIAGO
junio,Presencial,Consulta,M,84,PROVIDENCIA
junio,Presencial,Consulta,M,54,RENCA
junio,Presencial,Consulta,F,30,MELIPILLA
junio,Presencial,Consulta,F,43,PENALOLEN
junio,Presencial,Consulta,M,50,TALCAHUANO
junio,Presencial,Consulta,M,43,SANTIAGO
junio,Presencial,Consulta,F,39,CERRILLOS
junio,Presencial,Consulta,M,67,LAS CONDES
junio,Presencial,Consulta,F,31,QUILICURA
junio,Presencial,Consulta,M,2,sin indicar
junio,Presencial,Consulta,M,37,PUERTO MONTT
junio,Presencial,Consulta,F,21,SAN RAMON
junio,Presencial,Consulta,M,25,NUNOA
junio,Presencial,Consulta,F,28,LA FLORIDA
junio,Presencial,Consulta,F,16,TALAGANTE
junio,Presencial,Consulta,F,52,NUNOA
junio,Presencial,Consulta,F,59,CHILLAN
junio,Presencial,Consulta,M,8,VITACURA
junio,Presencial,Consulta,M,6,SAN RAMON
junio,Presencial,Consulta,F,50,MAIPU
junio,Presencial,Consulta,F,25,PENALOLEN
junio,Presencial,Consulta,M,48,PUERTO MONTT
junio,Presencial,Consulta,F,40,LO ESPEJO
junio,Presencial,Consulta,F,40,RENCA
junio,Presencial,Consulta,M,43,QUILICURA
junio,Presencial,Consulta,M,42,LA PINTANA
junio,Presencial,Consulta,F,43,RECOLETA
junio,Presencial,Consulta,F,54,LO ESPEJO
junio,Presencial,Consulta,M,54,PUENTE ALTO
junio,Presencial,Consulta,M,8,LA PINTANA
junio,Presencial,Consulta,F,47,MAIPU
junio,Presencial,Consulta,M,19,SANTA BARBARA
junio,Presencial,Consulta,M,21,RENCA
junio,Presencial,Consulta,M,21,LA PINTANA
junio,Presencial,Consulta,F,52,LA FLORIDA
junio,Presencial,Consulta,M,52,PADRE HURTADO
junio,Presencial,Consulta,F,44,PUERTO MONTT
junio,Presencial,Consulta,M,74,LA FLORIDA
junio,Presencial,Consulta,M,35,PENALOLEN
junio,Presencial,Consulta,M,75,FLORIDA
junio,Presencial,Consulta,M,26,HUALPEN
junio,Presencial,Consulta,F,94,SANTIAGO
junio,Presencial,Consulta,M,59,SAN BERNARDO
junio,Presencial,Consulta,M,49,TOME
junio,Presencial,Consulta,F,68,CONCEPCION
junio,Presencial,Consulta,M,40,PENCO
junio,Presencial,Consulta,M,20,LOS ANGELES
junio,Presencial,Consulta,F,11,BUIN
junio,Presencial,Consulta,F,84,COPIAPO
junio,Presencial,Consulta,M,5,CHIGUAYANTE
junio,Presencial,Consulta,F,25,ESTACION CENTRAL
junio,Presencial,Consulta,F,14,HUALAIHUE
junio,Presencial,Consulta,M,53,LOS ANGELES
junio,Presencial,Consulta,F,14,PUDAHUEL
junio,Virtual,Acceso,F,53,PUENTE ALTO
junio,Presencial,Consulta,F,33,CHANARAL
junio,Presencial,Consulta,M,54,PUENTE ALTO
junio,Presencial,Consulta,F,39,PEMUCO
junio,Presencial,Consulta,F,14,LAMPA
junio,Presencial,Consulta,F,6,PUENTE ALTO
junio,Presencial,Consulta,M,38,SAN BERNARDO
junio,Presencial,Consulta,F,32,PUERTO MONTT
junio,Presencial,Consulta,F,43,CHILLAN
junio,Presencial,Consulta,M,38,SAN BERNARDO
junio,Presencial,Consulta,M,41,CHILLAN VIEJO
junio,Presencial,Consulta,M,59,HUALPEN
junio,Presencial,Consulta,F,45,CONCHALI
junio,Presencial,Consulta,M,32,LOS ANGELES
junio,Telefónico,Consulta,F,30,ESTACION CENTRAL
junio,Presencial,Consulta,M,42,CHILLAN
junio,Presencial,Consulta,M,61,QUINTA NORMAL
junio,Presencial,Consulta,F,8,SAN JOSE DE MAIPO
junio,Presencial,Consulta,M,32,SAN BERNARDO
junio,Presencial,Consulta,M,39,CONCEPCION
junio,Presencial,Consulta,M,33,PENALOLEN
junio,Presencial,Consulta,M,40,PENALOLEN
junio,Presencial,Consulta,M,30,INDEPENDENCIA
junio,Presencial,Consulta,M,55,BUIN
junio,Presencial,Consulta,F,27,LA PINTANA
junio,Presencial,Consulta,M,21,PADRE HURTADO
junio,Presencial,Consulta,F,52,RENCA
junio,Presencial,Consulta,M,34,PROVIDENCIA
junio,Presencial,Consulta,F,5,CONCEPCION
junio,Presencial,Consulta,M,62,SANTIAGO
junio,Presencial,Consulta,M,30,LAS CONDES
junio,Presencial,Consulta,F,7,LAMPA
junio,Presencial,Consulta,M,58,QUILICURA
junio,Presencial,Consulta,F,49,INDEPENDENCIA
junio,Presencial,Consulta,M,41,RECOLETA
junio,Presencial,Consulta,F,8,BUIN
junio,Presencial,Consulta,M,66,RENCA
junio,Presencial,Consulta,F,42,COPIAPO
junio,Presencial,Consulta,M,43,PUNTA ARENAS
junio,Presencial,Consulta,F,61,SAN PEDRO DE LA PAZ
junio,Presencial,Consulta,M,29,LA FLORIDA
junio,Presencial,Consulta,M,50,CHILLAN
junio,Presencial,Consulta,M,66,CERRO NAVIA
junio,Presencial,Consulta,F,34,PUERTO MONTT
junio,Presencial,Consulta,M,31,MELIPILLA
junio,Presencial,Consulta,M,23,CHILLAN
junio,Presencial,Consulta,M,62,SANTIAGO
junio,Presencial,Consulta,M,48,PUDAHUEL
junio,Presencial,Consulta,F,25,CONCEPCION
junio,Presencial,Consulta,M,40,PENALOLEN
junio,Presencial,Consulta,M,53,LA GRANJA
junio,Presencial,Consulta,F,16,EL MONTE
junio,Presencial,Consulta,M,54,MAIPU
junio,Presencial,Consulta,F,4,CONCHALI
junio,Presencial,Consulta,M,38,PUDAHUEL
junio,Presencial,Consulta,M,43,RENCA
junio,Presencial,Consulta,F,22,PENALOLEN
junio,Presencial,Consulta,F,41,PUDAHUEL
junio,Presencial,Consulta,F,28,RENCA
junio,Presencial,Consulta,F,20,MAIPU
junio,Presencial,Consulta,F,34,LAS CONDES
junio,Presencial,Consulta,F,24,CONCON
junio,Presencial,Consulta,F,13,PURRANQUE
junio,Presencial,Consulta,M,41,LA FLORIDA
junio,Presencial,Consulta,F,34,MAIPU
junio,Presencial,Consulta,M,30,CHILLAN
junio,Presencial,Consulta,F,21,MARIA PINTO
junio,Presencial,Consulta,F,25,BUIN
junio,Presencial,Consulta,M,31,CONCEPCION
junio,Presencial,Consulta,M,35,MAIPU
junio,Presencial,Consulta,F,37,HUECHURABA
junio,Presencial,Consulta,M,57,PENALOLEN
junio,Presencial,Consulta,F,31,CONCEPCION
junio,Presencial,Consulta,F,22,MELIPILLA
junio,Presencial,Consulta,F,68,EL CARMEN
junio,Presencial,Consulta,M,27,COIHUECO
junio,Presencial,Consulta,M,59,EL BOSQUE
junio,Presencial,Consulta,F,26,ESTACION CENTRAL
junio,Presencial,Consulta,F,Menor de 1 año ,MELIPILLA
junio,Presencial,Consulta,M,46,SAN RAMON
junio,Presencial,Consulta,F,66,PEDRO A. CERDA
junio,Presencial,Consulta,F,48,LA FLORIDA
junio,Presencial,Consulta,M,26,QUILICURA
junio,Presencial,Consulta,M,28,CORONEL
junio,Presencial,Consulta,M,25,SANTIAGO
junio,Presencial,Consulta,F,27,MAIPU
junio,Presencial,Consulta,M,16,SAN JOAQUIN
junio,Presencial,Consulta,M,49,PUENTE ALTO
junio,Presencial,Consulta,F,55,PUDAHUEL
junio,Presencial,Consulta,M,24,LA REINA
junio,Presencial,Consulta,M,27,OSORNO
junio,Presencial,Consulta,M,14,PENALOLEN
junio,Presencial,Consulta,F,30,LAS CONDES
junio,Presencial,Consulta,M,43,ESTACION CENTRAL
junio,Presencial,Consulta,M,33,MELIPILLA
junio,Presencial,Consulta,F,60,MAIPU
junio,Presencial,Consulta,F,60,SANTIAGO
junio,Presencial,Consulta,F,32,OSORNO
junio,Presencial,Consulta,M,63,MAIPU
junio,Presencial,Consulta,M,26,MELIPILLA
junio,Presencial,Consulta,M,37,PENALOLEN
junio,Presencial,Consulta,F,Menor de 1 año ,OSORNO
junio,Presencial,Consulta,F,34,SANTIAGO
junio,Presencial,Consulta,F,26,MELIPILLA
junio,Presencial,Consulta,M,42,COLINA
junio,Presencial,Consulta,F,35,LA CISTERNA
junio,Presencial,Consulta,M,27,LOS LAGOS
junio,Presencial,Consulta,M,41,RECOLETA
junio,Presencial,Consulta,F,23,SAN BERNARDO
junio,Presencial,Consulta,M,46,CHILLAN
junio,Presencial,Consulta,M,34,LA GRANJA
junio,Presencial,Consulta,M,24,MELIPILLA
junio,Presencial,Consulta,M,30,LA FLORIDA
junio,Telefónico,Consulta,M,21,BUIN
junio,Presencial,Consulta,M,39,SAN PEDRO DE LA PAZ
junio,Presencial,Consulta,M,22,CHILLAN
junio,Telefónico,Consulta,F,39,HUECHURABA
junio,Presencial,Consulta,F,34,SAN PEDRO DE LA PAZ
junio,Presencial,Consulta,F,28,CONCHALI
junio,Presencial,Consulta,M,16,YUNGAY
junio,Presencial,Consulta,F,60,LA FLORIDA
junio,Telefónico,Consulta,F,27,MELIPILLA
junio,Presencial,Consulta,M,30,RECOLETA
junio,Presencial,Consulta,M,44,AYSEN
junio,Presencial,Consulta,M,25,LA FLORIDA
junio,Presencial,Consulta,M,21,LA FLORIDA
junio,Presencial,Consulta,M,34,CHEPICA
junio,Telefónico,Consulta,F,47,PENAFLOR
junio,Presencial,Consulta,M,46,NUNOA
junio,Presencial,Consulta,F,15,LA FLORIDA
junio,Presencial,Consulta,F,6,OSORNO
junio,Presencial,Consulta,M,Menor de 1 año ,LA FLORIDA
junio,Presencial,Consulta,M,38,CERRO NAVIA
junio,Presencial,Consulta,M,33,PUDAHUEL
junio,Presencial,Consulta,M,25,CHILLAN
junio,Presencial,Consulta,F,28,CERRO NAVIA
junio,Presencial,Consulta,F,44,CHIGUAYANTE
junio,Presencial,Consulta,F,20,FRESIA
junio,Presencial,Consulta,M,32,PUDAHUEL
junio,Presencial,Consulta,M,79,LA CISTERNA
junio,Presencial,Consulta,F,26,CERRO NAVIA
junio,Presencial,Consulta,M,49,LA CISTERNA
junio,Telefónico,Consulta,F,34,PADRE HURTADO
junio,Presencial,Consulta,M,44,OSORNO
junio,Presencial,Consulta,M,27,CERRO NAVIA
junio,Presencial,Consulta,F,22,OSORNO
junio,Presencial,Consulta,F,56,CHILLAN
junio,Presencial,Consulta,M,39,SANTIAGO
junio,Telefónico,Consulta,F,23,LAS CONDES
junio,Presencial,Consulta,M,65,PENAFLOR
junio,Presencial,Consulta,M,54,SANTIAGO
junio,Presencial,Consulta,M,57,LOTA
junio,Presencial,Consulta,F,37,TOME
junio,Presencial,Consulta,M,27,MAIPU
junio,Presencial,Consulta,M,46,TOME
junio,Presencial,Consulta,F,51,TALCA
junio,Telefónico,Consulta,M,31,PENALOLEN
junio,Presencial,Consulta,F,59,LOTA
junio,Presencial,Consulta,M,44,PENALOLEN
junio,Presencial,Consulta,M,19,LA FLORIDA
junio,Presencial,Consulta,M,18,LA FLORIDA
junio,Presencial,Consulta,F,14,SAN BERNARDO
junio,Presencial,Consulta,F,46,EL CARMEN
junio,Presencial,Consulta,M,51,MAIPU
junio,Presencial,Consulta,M,56,LOS ANGELES
junio,Presencial,Consulta,F,43,COLINA
junio,Presencial,Consulta,M,67,LAS CONDES
junio,Presencial,Consulta,M,21,QUINTA NORMAL
junio,Presencial,Consulta,F,18,PUENTE ALTO
junio,Presencial,Consulta,M,45,PUDAHUEL
junio,Presencial,Consulta,F,30,LA FLORIDA
junio,Presencial,Consulta,M,53,CERRILLOS
junio,Presencial,Consulta,F,35,RENCA
junio,Presencial,Consulta,M,64,PICHILEMU
junio,Presencial,Consulta,M,56,LO ESPEJO
junio,Presencial,Consulta,M,20,NUNOA
junio,Telefónico,Consulta,F,29,PENAFLOR
junio,Presencial,Consulta,M,92,SANTIAGO
junio,Presencial,Consulta,F,11,CONCEPCION
junio,Presencial,Consulta,M,8,PUENTE ALTO
junio,Presencial,Consulta,M,45,CALBUCO
junio,Presencial,Consulta,F,33,SAN BERNARDO
junio,Presencial,Consulta,F,15,SANTA JUANA
junio,Presencial,Consulta,F,40,ANCUD
junio,Presencial,Consulta,M,24,TIRUA
junio,Presencial,Consulta,M,22,ANCUD
junio,Presencial,Consulta,F,31,TIRUA
junio,Presencial,Consulta,F,6,CANETE
junio,Presencial,Consulta,M,22,NUNOA
junio,Presencial,Consulta,M,57,PURRANQUE
junio,Presencial,Consulta,M,28,TALCAHUANO
junio,Presencial,Consulta,M,37,QUIRIHUE
junio,Presencial,Consulta,F,46,PURRANQUE
junio,Presencial,Consulta,M,27,PURRANQUE
junio,Presencial,Consulta,F,36,RIO IBANEZ
junio,Presencial,Consulta,F,24,CHILLAN
junio,Presencial,Consulta,F,34,PENALOLEN
junio,Telefónico,Consulta,F,21,PUDAHUEL
junio,Presencial,Consulta,F,23,OSORNO
junio,BUZON,Reclamo,F,39,CALAMA
junio,Presencial,Consulta,M,27,OSORNO
junio,BUZON,Felicitación,M,52,OSORNO
junio,Presencial,Consulta,F,59,SAN CARLOS
junio,Presencial,Consulta,F,45,SAN CARLOS
junio,Presencial,Consulta,F,25,SAN CARLOS
junio,BUZON,Reclamo,M,No informa edad,ANTOFAGASTA
junio,Presencial,Consulta,M,49,SAN CARLOS
junio,Presencial,Consulta,M,63,MAIPU
junio,Presencial,Consulta,F,12,CONCHALI
junio,Telefónico,Consulta,M,28,RANCAGUA
junio,Virtual,Consulta,F,43,VALPARAISO
junio,Presencial,Consulta,F,65,PROVIDENCIA
junio,Presencial,Consulta,F,26,LAS CONDES
junio,Presencial,Consulta,F,43,CHIGUAYANTE
junio,Presencial,Consulta,M,47,SAN JOAQUIN
junio,Presencial,Consulta,F,54,CHILLAN
junio,Presencial,Consulta,M,48,PUENTE ALTO
junio,Presencial,Consulta,F,13,CHIGUAYANTE
junio,Presencial,Consulta,F,79,LA CISTERNA
junio,Presencial,Consulta,F,4,MELIPILLA
junio,Presencial,Consulta,F,10,PUENTE ALTO
junio,Presencial,Consulta,F,10,CONCEPCION
junio,Presencial,Consulta,M,24,YUNGAY
junio,Presencial,Consulta,F,38,QUILICURA
junio,Presencial,Consulta,F,4,QUILICURA
junio,Presencial,Consulta,F,12,EL BOSQUE
junio,Presencial,Consulta,F,59,LO BARNECHEA
junio,Presencial,Consulta,M,23,LA PINTANA
junio,Presencial,Consulta,M,6,VILLA ALEMANA
junio,Presencial,Consulta,M,23,SAN BERNARDO
junio,Presencial,Consulta,M,8,VILLA ALEMANA
junio,Presencial,Consulta,M,16,CHIGUAYANTE
junio,Presencial,Consulta,M,68,CERRILLOS
junio,Presencial,Consulta,M,35,PEDRO A. CERDA
junio,Presencial,Consulta,F,21,PUERTO MONTT
junio,Presencial,Consulta,M,22,LO PRADO
junio,Presencial,Consulta,F,Menor de 1 año ,PUERTO MONTT
junio,Presencial,Consulta,F,45,CORONEL
junio,Presencial,Consulta,M,33,SAN MIGUEL
junio,Presencial,Consulta,M,63,LA PINTANA
junio,Presencial,Consulta,F,20,CORONEL
junio,Presencial,Consulta,M,30,INDEPENDENCIA
junio,Presencial,Consulta,M,63,COYHAIQUE
junio,Presencial,Consulta,M,21,MELIPILLA
junio,Presencial,Consulta,M,42,COLINA
junio,Presencial,Consulta,M,48,LA PINTANA
junio,Presencial,Consulta,M,28,LA FLORIDA
junio,Presencial,Consulta,M,25,LAMPA
junio,Presencial,Consulta,M,53,PUENTE ALTO
junio,Presencial,Consulta,M,39,LA GRANJA
junio,Presencial,Consulta,M,25,TALCAHUANO
junio,Presencial,Consulta,F,31,CHILLAN VIEJO
junio,Presencial,Consulta,M,32,CERRO NAVIA
junio,Presencial,Consulta,F,31,NUNOA
junio,Presencial,Consulta,F,33,QUILICURA
junio,Presencial,Consulta,M,18,PENALOLEN
junio,Presencial,Consulta,M,41,SAN NICOLAS
junio,Presencial,Consulta,M,37,SAN BERNARDO
junio,Presencial,Consulta,M,46,PUENTE ALTO
junio,Presencial,Consulta,F,41,SAN JOAQUIN
junio,Presencial,Consulta,M,51,LA REINA
junio,Presencial,Consulta,M,6,sin indicar
junio,Presencial,Consulta,F,34,MAIPU
junio,Presencial,Consulta,M,22,PUNTA ARENAS
junio,Presencial,Consulta,M,56,SANTIAGO
junio,Presencial,Consulta,F,34,PUDAHUEL
